"cluster_id","question_index","story","question","option_a","option_b","option_c","option_d","correct_answer","cluster_summary"
"8","59","At the regional science fair, only one team will advance to nationals. Priya overhears judges discussing severe peanut allergies. She then notices that Leo's display features a peanut-butter coating on a model he plans to demonstrate. Knowing this could drive judges away from his booth, Priya says nothing. Judges avoid Leo's station, and Priya's team advances.","Which emotion best captures Priya's reaction to the outcome?","Shame for taking advantage of an allergy issue.","Anxiety about potential complaints from Leo.","Strategic satisfaction because Leo's misstep improves her team's chance to advance.","Detachment because the judges ultimately decide the results.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","60","Mia and Liam are the top two speakers on the school debate team. Only one of them will be chosen to represent the school at the regional tournament. After practice, Liam accidentally leaves his note cards on a table. The custodian assumes they are trash and puts them in a recycling bin. Mia sees this happen and knows those cards are Liam's, but she decides not to say anything because the selection is next week. The next day, Liam is frantic when he realizes his cards are missing and asks around.","What emotion might Mia feel when she sees Liam cannot find his debate cards?","Mia might feel satisfied because his setback increases her chance of being chosen.","Mia might feel worried that Liam will discover she knew and stayed silent.","Mia might feel guilty for not helping even though she wants to succeed.","Mia might feel indifferent because lost items are common after practice.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","61","A city marathon will select the top finisher from the local club to join the national team. Carla and Diego are the club's strongest runners. At a fork in the route, a volunteer accidentally turns a sign the wrong way, sending Diego down a longer side street. Carla notices the sign has been turned and sees Diego follow it, but she decides not to say anything because only one spot is available. Diego loses precious time and falls behind.","What is the possible intention behind Carla's silence when she sees the misdirected sign?","Carla thinks the officials are responsible for correcting any signage mistakes.","Carla worries that if she speaks up, she might be blamed for interfering in the race.","Carla wants to increase her chances of being selected by letting Diego lose time.","Carla believes Diego already trained on the route and will realize the error himself.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","62","At a startup demo day, only a few teams will receive funding. Sam and Priya are vying for the same investor's limited slot. An email with a last-minute time change is sent, but Priya's address is mistyped, so she doesn't get the update. Sam notices that Priya hasn't received the message and realizes she will show up late. He decides not to alert her. Priya arrives after her scheduled time and is disqualified from that investor's round.","How does Sam likely feel when he sees Priya disqualified for missing the updated time?","Sam likely feels relieved and pleased because her disqualification improves his odds of funding.","Sam likely feels worried that the investor will suspect he hid the information.","Sam likely feels ashamed for not warning her, even though nothing can be changed now.","Sam likely feels indifferent because schedule mix-ups are common at events.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","63","A full scholarship will be awarded to the top scorer in next week's math exam. Hana and Noor are neck and neck for first place. On the morning of a timed practice test, Hana realizes she left her calculator at the library. Noor knows exactly where Hana put it earlier but decides not to remind her, thinking the real exam allows calculators and Hana might struggle without one today. Hana completes the practice under pressure and performs poorly.","What is the possible intention behind Noor's choice not to tell Hana where the calculator is?","Noor assumes the proctor will provide a spare calculator if needed.","Noor worries that getting involved could be seen as meddling with test procedures.","Noor wants to reduce Hana's performance so her own chance at the scholarship improves.","Noor thinks calculators are unfair and believes Hana should practice without one.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","64","In a sales department, an exclusive bonus trip is awarded to the top seller each quarter. Dana and Evan are close on the leaderboard. A lucrative lead list intended for Dana is mistakenly placed in a shared folder, and a third salesperson, Chris, picks it up and closes a major deal. Evan realizes the list was meant for Dana but decides not to say anything. At the end of the quarter, Dana loses the top spot, and Evan moves into first place.","What is the most likely reason behind Evan's decision to stay silent about the misdirected lead list?","Evan hopes Dana loses that advantage so he can overtake her for first place.","Evan trusts that Chris will double-check the owner of any shared files.","Evan is worried that pointing it out might get him punished for snooping in shared folders.","Evan believes any file in the shared folder is fair game for the team.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","65","Two students, Zoe and Maya, are running for class president. The school janitor thinks campaign week has ended and removes several posters from the hallway. Zoe recognizes that the removed posters with bright designs belong to Maya, but she does not correct the janitor because the vote is the next morning. Later, Maya complains that many of her posters are missing.","What emotion does Zoe most likely feel after seeing Maya's posters removed and choosing not to speak up?","Anxious that classmates might suspect her of sabotage even though she said nothing.","Satisfied that her competitor's visibility has decreased and her own chances have improved.","Guilty for not helping Maya preserve a fair campaign environment.","Indifferent because the janitor follows school policy on removing posters.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","66","The orchestra will name a new first chair after this week's auditions. Oliver and Ava are considered the top contenders. The stage manager changes Ava's audition time and posts the update on a bulletin board in a hallway Ava rarely passes. Oliver notices Ava hasn't seen the change and realizes she will miss her warmup and be flustered. He decides not to tell her. Ava rushes in late and plays below her usual standard.","What best explains Oliver's decision not to inform Ava about the schedule change?","Oliver wants to secure first chair by letting a rival be disadvantaged in a direct competition.","Oliver believes it's the stage manager's responsibility to notify performers of all changes.","Oliver fears that telling Ava could be construed as favoritism or interference.","Oliver assumes Ava already saw the notice earlier in the day.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","67","Two research labs in the same department are competing for a single major grant. Reviewers send a message requesting minor revisions from Lab B, but the email is mistakenly delivered to Mark, who leads Lab A. Mark reads it and realizes that if Lab B fails to respond in time, Lab A's proposal will look stronger by comparison. He decides not to forward the message until after the deadline passes.","What is the most plausible reason for Mark's choice to delay forwarding the reviewers' message?","Mark is competitively motivated to let the rival lab miss the opportunity and boost his lab's chances.","Mark worries that forwarding the message might violate confidentiality rules.","Mark is overwhelmed with other tasks and simply forgets to send it on time.","Mark believes the department office will automatically resend the message to the correct lab.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","68","At a regional e-sports tournament, Jay and Ken are matched in a semifinal where only the winner advances to the finals. Before the match, Ken's controller fails to complete a firmware update. There are spare controllers in a locked cabinet nearby, and Jay knows the code, but the referee has stepped away. Jay decides not to say anything. Ken struggles with input lag and loses the match.","What emotion might Jay feel while watching Ken struggle with the controller issue?","Uneasy because he wants the match to be entirely fair.","Spiteful satisfaction because the mishap secures his advancement to the finals.","Fear that the referee will later blame him for not reporting the problem.","Disinterest because technical issues are not his responsibility.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","69","On a televised cooking competition, only one contestant will be eliminated this round. Theo and Riley are tied in the judges' scores going into the final dish. The pantry crew accidentally places Riley's pre-measured spice kit on a back shelf behind other ingredients. Theo notices the kit is out of sight but decides not to mention it. Riley spends extra time searching and plates a bland dish, falling behind Theo.","What is the most likely intention behind Theo's choice not to point out Riley's spice kit?","Theo wants Riley to be disadvantaged so that he can advance in the competition.","Theo worries the producers will think he is interfering if he speaks up.","Theo assumes Riley already noticed and has a backup plan.","Theo believes the pantry crew will promptly correct their mistake.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","70","The university debate team is selecting two speakers for the national finals, but three students are competing for the spots: Maya, Leo, and Anita. The selection hinges on a mock debate the next morning. Late at night, Leo accidentally leaves his organized evidence binder in the practice room. Anita notices it and realizes it belongs to Leo, but she also knows that if Leo underperforms, her chances of being selected increase. She decides not to say anything and leaves the room. The next day, Leo cannot find his binder and struggles during the mock debate.","Anita knows Leo left his binder but stays silent. What emotion is she most likely to feel when Leo struggles?","Anita possibly feels pleased because Leo's disadvantage improves her own chances of being selected.","Anita possibly feels worried that Leo will suspect she knew and did not help.","Anita possibly feels ashamed for not speaking up and regrets her choice.","Anita possibly feels indifferent because she thinks this has nothing to do with her.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","71","At a regional track meet, a single athletic scholarship will be awarded to the fastest sprinter between Mila and Tara. The evening before the race, Mila overhears an official mistakenly place Tara's registration packet into the ""incomplete"" tray. Mila recognizes Tara's name and realizes Tara will be unable to start without that packet. Mila knows she could alert the official to fix it quickly, but she decides to keep quiet because if Tara cannot start, Mila will win by default. The next morning, Tara is disqualified at check-in.","What is the most likely intention behind Mila's decision to stay silent?","Mila is worried that intervening might violate a rule about athlete interactions with officials.","Mila thinks the officials will catch and fix the mistake without her involvement.","Mila wants Tara to be disadvantaged so that Mila can secure the scholarship.","Mila believes Tara intentionally left her packet incomplete as a personal choice.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","72","A startup expo awards a single cash prize to the best live demo. Omar's team and Dana's team are the top contenders. Before judging begins, Omar notices that the cleaning staff accidentally unplugged Dana's team's prototype. He realizes their device won't boot without several minutes of setup. Omar knows he could quickly tell them, but if Dana's demo stumbles, his team is more likely to win. He chooses to say nothing and goes to his booth. Dana's team scrambles when the judges arrive and their demo fails to start.","Why did Omar most likely remain silent upon seeing Dana's prototype unplugged?","He feared being perceived as meddling with a competitor's equipment.","He hoped Dana's team would experience a setback, increasing his team's chance to win the prize.","He believed the expo staff had already noticed and would fix it in time.","He was unsure if unplugging was intentional for safety testing.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","73","A high school writing contest offers a single full scholarship to the winner. Sam and Iris are the top students. On submission day, Iris's USB drive fails to read on the teacher's computer, and the teacher assumes she has no file. Sam, standing nearby, knows the classroom has an adapter that can read Iris's drive from a different port. He decides not to mention it because he knows Iris's disqualification would boost his chances. Iris leaves in tears, believing her work is lost.","What emotion is Sam most likely to feel after Iris fails to submit?","Sam possibly feels relieved and satisfied because Iris's loss improves his chance at the scholarship.","Sam possibly feels anxious that the teacher will later discover he knew and blame him.","Sam possibly feels guilty for a moment but believes it's not his responsibility.","Sam possibly feels confused about whether the adapter works and avoids involvement.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","74","In an advanced programming course graded on a strict curve, only the top 10% receive an A. Zoe and Tim are neck-and-neck. An hour before the submission deadline, Zoe sees Tim struggling to upload his project because the portal is rejecting his file type. Zoe knows the instructor allowed an emergency email submission path described in a private announcement. If Tim doesn't learn about it, he will receive a zero and Zoe's rank will rise. Zoe decides to say nothing. The deadline passes and Tim's submission is not recorded.","What is the most plausible reason behind Zoe's choice not to inform Tim about the emergency submission path?","Zoe worries that giving tips might be considered academic dishonesty.","Zoe thinks Tim should read the announcements more carefully on his own.","Zoe wants Tim to miss the deadline so she can move ahead on the grading curve.","Zoe fears that the instructor will cancel the curve if many students submit by email.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","75","At the city youth orchestra audition for first chair violin, only one student can earn the position. Lin and Avery are the final two. Before Avery's turn, Lin notices that Avery's rosin is missing from her case. Lin knows exactly where spare rosin is kept on the side table but remains quiet, thinking Avery might produce a scratchy tone without it. Avery's performance suffers slightly, and the judge looks disappointed.","What emotion is Lin most likely to feel during Avery's subpar performance?","Lin possibly feels satisfied because Avery's difficulty increases Lin's chance of getting first chair.","Lin possibly feels worried that Avery will accuse her of hiding the rosin.","Lin possibly feels ashamed for not helping and wishes she had spoken up.","Lin possibly feels detached because she believes the judges only care about raw talent.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","76","A neighborhood bake-off awards a single cash prize. Jonah and Emma have been friendly rivals for years. On the morning of judging, Jonah notices Emma's oven display is set to the wrong temperature scale, which will cause her pie to bake unevenly. Jonah knows exactly how to switch it back but chooses not to tell her, reasoning that a flawed crust will make his pie look better by comparison. When the judges taste Emma's pie, they frown at the burnt edges.","What is the most likely intention behind Jonah's silence about the oven setting?","He thinks that meddling with someone else's oven could get him disqualified.","He hopes Emma's pie will be worse so his own pie stands a better chance of winning.","He believes Emma prefers the current setting and doesn't want to interfere with her style.","He wants to avoid being blamed if her pie still turns out poorly.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","77","The student council is holding an election for president, and only one candidate can win. Mei and Jordan are tied in polls. Ken, the events coordinator, supports Mei. Right before speeches, Ken learns that Jordan's wireless mic batteries are almost dead. He knows spare batteries are in the storage cabinet but decides not to bring them out, thinking a weak mic will hurt Jordan's speech. The audience strains to hear Jordan, and some students lose interest.","What is the most plausible explanation for Ken's decision not to replace the batteries?","Ken fears being accused of favoritism if he helps either candidate.","Ken wants Jordan to be disadvantaged so that Mei has a better chance of winning.","Ken assumes the audiovisual team will handle any technical issues.","Ken worries that changing batteries could cause a bigger technical failure.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","78","An online gaming tournament features elimination rounds, with a single champion prize. Serena and Luca are likely to meet in the semifinal. While waiting, Serena notices that Luca's controller batteries are low and his spare pack fell under a bench. Serena sees it but says nothing, knowing that input lag could cost Luca crucial points. When Luca starts his match, his character hesitates at key moments.","How is Serena most likely to feel as Luca's controller begins to fail?","Serena possibly feels pleased because Luca's technical problem increases her chance to advance.","Serena possibly feels nervous that officials will think she sabotaged him.","Serena possibly feels guilty and considers telling a referee but decides against it.","Serena possibly feels indifferent because technical issues are part of competition.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","79","Two graduate students, Layla and Omar, are finalists for a prestigious fellowship that only one of them can receive. On the day recommendation letters are due, Layla sees an email bounce-back on the department printer indicating that Omar's final letter failed to send because the address was mistyped. Layla knows the correct address and could forward the email to the right inbox, but she decides not to, realizing that if Omar's dossier is incomplete, her own chances improve. Omar later learns the committee never received his last letter.","What is the most likely reason for Layla's decision not to fix the email issue?","Layla worries that resending someone else's email could violate departmental policy.","Layla assumes the professor will notice the error and resend the letter in time.","Layla wants Omar's application to be weakened so that she is more likely to win the fellowship.","Layla thinks the committee ignores last-minute letters anyway.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","80","At Northview University, a single research fellowship will be awarded. Nadia and Leo are the top finalists. In the departmental office, Nadia notices that Leo's strongest recommendation letter has been misfiled in a ""pending"" folder and will not be uploaded unless someone flags it before the deadline that afternoon. Nadia understands this but chooses not to tell the secretary. Later, she overhears Leo asking around whether his letter was received.","What is the possible intention behind Nadia's behavior?","Nadia intends to increase her chance by letting Leo's application remain incomplete.","Nadia worries that if she speaks up, the secretary might think she interfered with files.","Nadia believes Leo probably already knows and has fixed it remotely.","Nadia thinks recommendation letters are private, so she should avoid involvement.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","81","There is only one varsity stroke seat on the rowing team. Omar and Victor are competing for it in a timed trial. Before the race, Omar notices Victor's oarlock is loose and knows it will slow him down if not tightened. Omar decides not to say anything. During the trial, Victor falls behind and struggles to keep rhythm.","How might Omar feel when he sees Victor fall behind due to the loose oarlock?","Omar possibly feels anxious that someone might blame him.","Omar possibly feels ashamed for noticing but not warning Victor.","Omar possibly feels satisfied because Victor's mistake gives him advantage in the one-seat race.","Omar possibly feels indifferent, thinking it's not his business.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","82","At the regional science fair, Priya and Hannah are the top contenders for a single grand prize. As the judges approach, Priya glances over and notices Hannah's robot is switched off at the power supply. Without power, the robot will not move. Priya chooses to remain silent and looks away while the judges begin their evaluation.","What is the possible intention behind Priya's behavior?","Priya thinks turning on someone else's device could violate rules.","Priya wants to ensure her own robot stands out by letting Hannah's stay off.","Priya worries that Hannah will blame her if something goes wrong.","Priya believes a volunteer will check all devices anyway.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","83","In a startup pitch contest, only the top three teams receive grants. Daniel and Mei are currently tied near the cutoff. Minutes before going on stage, Mei's laptop crashes. Earlier, she had shared her slides with Daniel for feedback, so a copy sits on his USB drive. Mei asks nearby teams if anyone has her slides, but Daniel stays silent. He knows if Mei cannot present, he is more likely to place in the top three.","What emotion might Daniel feel when Mei is called to present without her slides?","Worried that the judges will think the event is unfair.","Embarrassed on behalf of another founder.","Quietly pleased because her problem improves his chance at funding.","Confused about whether he still has her file.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","84","Two students, Lin and Marco, are running for class president. Only one can win. At lunch, a custodian mistakenly removes a stack of Marco's posters, thinking they are outdated. Lin sees this and realizes that the school prohibits late reposting after lunch. She decides not to tell Marco that his posters were removed.","Why does Lin decide to stay silent?","She is concerned about being accused of meddling with facilities staff.","She wants to reduce Marco's visibility to improve her own odds in the election.","She assumes Marco must already know since he put them up.","She thinks the rule allows replacement anytime and it doesn't matter.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","85","The city youth orchestra has one principal violin seat. Aria and Jun are the final two candidates. In the hallway, Aria notices Jun's sheet music folder under a bench far from the audition room. Call times are strict, and without the music Jun's prepared piece will be jeopardized. Aria decides not to alert him.","What emotion does Aria most likely feel when Jun walks onstage without his folder?","Anxious that the proctor might review security cameras.","Sympathy mixed with shame for not helping.","Satisfaction because Jun's setback benefits her in the one-seat competition.","Indifference because auditions test adaptability.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","86","At the end of the quarter, only the top salesperson receives a large bonus. Noor and Felix are neck-and-neck. Noor notices that Felix accidentally addressed a crucial proposal email to the wrong client contact, and it shows as already sent. She could forward the correct contact information, but she decides not to. The client's deadline is today.","What is the possible intention behind Noor's behavior?","She wants Felix to learn from mistakes without interference.","She hopes Felix's error lowers his sales so she secures the bonus.","She fears being blamed if the deal collapses after her involvement.","She assumes the email will auto-forward to the correct contact.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
